transaction_id,pos
X2720210603126980,Магазин 3
X2720210603126981,Магазин 3
X2720210603126982,Магазин 3
X2720210603126983,Магазин 3
X2720210603126984,Магазин 3
X2720210603126985,Магазин 3
X2720210603126986,Магазин 3
X2720210603126987,Магазин 3
X2720210603126988,Магазин 3
X2720210603126989,Магазин 3
X2720210603126990,Магазин 3
X2720210603126991,Магазин 3
X2720210603126992,Магазин 3
X2720210603126993,Магазин 3
X2720210603126994,Магазин 3
X2720210603126995,Магазин 3
X2720210603126996,Магазин 3
X2720210603126997,Магазин 3
X2720210603126998,Магазин 3
X2720210603126999,Магазин 3
X2720210603127000,Магазин 3
X2720210603127001,Магазин 3
X2720210603127002,Магазин 3
X2720210603127003,Магазин 3
X2720210603127004,Магазин 3
X2720210603127005,Магазин 3
X2720210603127006,Магазин 3
X2720210603127007,Магазин 3
X2720210603127008,Магазин 3
X2720210603127009,Магазин 3
X2720210603127010,Магазин 3
X2720210603127011,Магазин 3
X2720210603127012,Магазин 3
X2720210603127013,Магазин 3
X2720210603127014,Магазин 3
X2720210603127015,Магазин 3
X2720210603127016,Магазин 3
X2720210603127017,Магазин 3
X2720210603127018,Магазин 3
X2720210603127019,Магазин 3
X2720210603127020,Магазин 3
X2720210603127021,Магазин 3
X2720210603127022,Магазин 3
X2720210603127023,Магазин 3
X2720210603127024,Магазин 3
X2720210603127025,Магазин 3
X2720210603127026,Магазин 3
X2720210603127028,Магазин 3
X2720210603127029,Магазин 3
X2720210603127030,Магазин 3
X2720210603127031,Магазин 3
X2720210603127032,Магазин 3
X2720210603127033,Магазин 3
X2720210603127034,Магазин 3
X2720210603127035,Магазин 3
X2720210603127036,Магазин 3
X2720210603127037,Магазин 3
X2720210603127038,Магазин 3
X2720210603127039,Магазин 3
X2720210603127040,Магазин 3
X2720210603127041,Магазин 3
X2720210603127042,Магазин 3
X2720210603127043,Магазин 3
X2720210603127044,Магазин 3
X2720210603127045,Магазин 3
X2720210603127046,Магазин 3
X2720210603127047,Магазин 3
X2720210603127048,Магазин 3
X2720210603127049,Магазин 3
X2720210603127050,Магазин 3
X2720210603127051,Магазин 3
X2720210603127052,Магазин 3
X2720210603127053,Магазин 3
X2720210603127054,Магазин 3
X2720210603127055,Магазин 3
X2720210603127056,Магазин 3
X2720210603127057,Магазин 3
X2720210603127058,Магазин 3
X2720210603127059,Магазин 3
X2720210603127060,Магазин 3
X2720210603127061,Магазин 3
X2720210603127062,Магазин 3
X2720210603127063,Магазин 3
X2720210603127064,Магазин 3
X2720210603127065,Магазин 3
X2720210603127066,Магазин 3
X2720210603127067,Магазин 3
X2720210603127068,Магазин 3
X2720210603127069,Магазин 3
X2720210603127070,Магазин 3
X2720210603127071,Магазин 3
X2720210603127072,Магазин 3
X2720210603127073,Магазин 3
X2720210603127074,Магазин 3
X2720210603127075,Магазин 3
X2720210603127076,Магазин 3
X2720210603127077,Магазин 3
X2720210603127078,Магазин 3
X2720210603127079,Магазин 3
X2720210603127080,Магазин 3
X2720210603127081,Магазин 3
X27202106031412,Магазин 3
X2720210603468111,Магазин 3
X2720210603468112,Магазин 3
X2720210603468113,Магазин 3
X2720210603468114,Магазин 3
X2720210603468115,Магазин 3
X2720210603468116,Магазин 3
X2720210603468117,Магазин 3
X2720210603468118,Магазин 3
X2720210603468119,Магазин 3
X2720210603468120,Магазин 3
X2720210603468121,Магазин 3
X2720210603468122,Магазин 3
X2720210603468123,Магазин 3
X2720210603468124,Магазин 3
X2720210603468125,Магазин 3
X2720210603468126,Магазин 3
X2720210603468127,Магазин 3
X2720210603468128,Магазин 3
X2720210603468129,Магазин 3
X2720210603468130,Магазин 3
X2720210603468131,Магазин 3
X2720210603468132,Магазин 3
X2720210603468133,Магазин 3
X2720210603468134,Магазин 3
X2720210603468135,Магазин 3
X2720210603468136,Магазин 3
X2720210603468137,Магазин 3
X2720210603468138,Магазин 3
X2720210603468139,Магазин 3
X2720210603468140,Магазин 3
X2720210603468141,Магазин 3
X2720210603468142,Магазин 3
X2720210603468143,Магазин 3
X2720210603468144,Магазин 3
X2720210603468145,Магазин 3
X2720210603468146,Магазин 3
X2720210603468147,Магазин 3
X2720210603468148,Магазин 3
X2720210603468149,Магазин 3
X2720210603468150,Магазин 3
X2720210603468151,Магазин 3
X2720210603468152,Магазин 3
X2720210603468153,Магазин 3
X2720210603468154,Магазин 3
X2720210603468155,Магазин 3
X2720210603468156,Магазин 3
X2720210603468157,Магазин 3
X2720210603468158,Магазин 3
X2720210603468159,Магазин 3
X2720210603468160,Магазин 3
X2720210603468161,Магазин 3
X2720210603468162,Магазин 3
X2720210603468163,Магазин 3
X2720210603468164,Магазин 3
X2720210603468165,Магазин 3
X2720210603468166,Магазин 3
X2720210603468167,Магазин 3
X2720210603468168,Магазин 3
X2720210603468169,Магазин 3
X2720210603468170,Магазин 3
X2720210603468171,Магазин 3
X2720210603468172,Магазин 3
X2720210603468173,Магазин 3
X2720210604127082,Магазин 3
X2720210604127083,Магазин 3
X2720210604127084,Магазин 3
X2720210604127085,Магазин 3
X2720210604127086,Магазин 3
X2720210604127087,Магазин 3
X2720210604127088,Магазин 3
X2720210604127089,Магазин 3
X2720210604127090,Магазин 3
X2720210604127091,Магазин 3
X2720210604127092,Магазин 3
X2720210604127093,Магазин 3
X2720210604127094,Магазин 3
X2720210604127095,Магазин 3
X2720210604127096,Магазин 3
X2720210604127097,Магазин 3
X2720210604127098,Магазин 3
X2720210604127099,Магазин 3
X2720210604127100,Магазин 3
X2720210604127101,Магазин 3
X2720210604127102,Магазин 3
X2720210604127105,Магазин 3
X2720210604127106,Магазин 3
X2720210604127107,Магазин 3
X2720210604127108,Магазин 3
X2720210604127109,Магазин 3
X2720210604127110,Магазин 3
X2720210604127111,Магазин 3
X2720210604127112,Магазин 3
X2720210604127113,Магазин 3
X2720210604127114,Магазин 3
X2720210604127115,Магазин 3
X2720210604127116,Магазин 3
X2720210604127117,Магазин 3
X2720210604127118,Магазин 3
X2720210604127119,Магазин 3
X2720210604127120,Магазин 3
X2720210604127121,Магазин 3
X2720210604127122,Магазин 3
X2720210604127123,Магазин 3
X2720210604127124,Магазин 3
X2720210604127125,Магазин 3
X2720210604127126,Магазин 3
X2720210604127127,Магазин 3
X2720210604127128,Магазин 3
X2720210604127129,Магазин 3
X2720210604127130,Магазин 3
X2720210604127131,Магазин 3
X2720210604127132,Магазин 3
X2720210604127133,Магазин 3
X2720210604127134,Магазин 3
X2720210604127135,Магазин 3
X2720210604127136,Магазин 3
X2720210604127137,Магазин 3
X2720210604127138,Магазин 3
X2720210604127139,Магазин 3
X2720210604127140,Магазин 3
X2720210604127141,Магазин 3
X2720210604127142,Магазин 3
X2720210604127143,Магазин 3
X27202106041413,Магазин 3
X27202106041414,Магазин 3
X27202106041415,Магазин 3
X27202106041416,Магазин 3
X27202106041417,Магазин 3
X27202106041418,Магазин 3
X27202106041419,Магазин 3
X27202106041420,Магазин 3
X2720210604468174,Магазин 3
X2720210604468175,Магазин 3
X2720210604468176,Магазин 3
X2720210604468177,Магазин 3
X2720210604468178,Магазин 3
X2720210604468179,Магазин 3
X2720210604468180,Магазин 3
X2720210604468181,Магазин 3
X2720210604468182,Магазин 3
X2720210604468183,Магазин 3
X2720210604468184,Магазин 3
X2720210604468185,Магазин 3
X2720210604468186,Магазин 3
X2720210604468187,Магазин 3
X2720210604468188,Магазин 3
X2720210604468189,Магазин 3
X2720210604468190,Магазин 3
X2720210604468191,Магазин 3
X2720210604468192,Магазин 3
X2720210604468193,Магазин 3
X2720210604468194,Магазин 3
X2720210604468195,Магазин 3
X2720210604468196,Магазин 3
X2720210604468197,Магазин 3
X2720210604468199,Магазин 3
X2720210604468200,Магазин 3
X2720210604468201,Магазин 3
X2720210604468202,Магазин 3
X2720210604468203,Магазин 3
X2720210604468204,Магазин 3
X2720210604468205,Магазин 3
X2720210604468206,Магазин 3
X2720210604468207,Магазин 3
X2720210604468208,Магазин 3
X2720210604468209,Магазин 3
X2720210604468210,Магазин 3
X2720210604468211,Магазин 3
X2720210604468212,Магазин 3
X2720210604468213,Магазин 3
X2720210604468214,Магазин 3
X2720210604468215,Магазин 3
X2720210604468216,Магазин 3
X2720210604468217,Магазин 3
X2720210604468218,Магазин 3
X2720210604468219,Магазин 3
X2720210604468220,Магазин 3
X2720210604468221,Магазин 3
X2720210604468222,Магазин 3
X2720210604468223,Магазин 3
X2720210604468224,Магазин 3
X2720210604468225,Магазин 3
X2720210604468226,Магазин 3
X2720210604468227,Магазин 3
X2720210604468228,Магазин 3
X2720210604468229,Магазин 3
X2720210604468230,Магазин 3
X2720210604468231,Магазин 3
X2720210604468232,Магазин 3
X2720210604468233,Магазин 3
X2720210604468234,Магазин 3
X2720210604468235,Магазин 3
X2720210604468236,Магазин 3
X2720210604468237,Магазин 3
X2720210604468238,Магазин 3
X2720210604468239,Магазин 3
X2720210604468240,Магазин 3
X2720210604468241,Магазин 3
X2720210604468242,Магазин 3
X2720210604468243,Магазин 3
X2720210604468244,Магазин 3
X2720210604468245,Магазин 3
X2720210604468246,Магазин 3
X2720210604468247,Магазин 3
X2720210604468248,Магазин 3
X2720210604468249,Магазин 3
X2720210604468250,Магазин 3
X2720210604468251,Магазин 3
X2720210604468252,Магазин 3
X2720210604468253,Магазин 3
X2720210604468254,Магазин 3
X2720210604468255,Магазин 3
X2720210604468256,Магазин 3
X2720210604468257,Магазин 3
X2720210604468258,Магазин 3
X2720210604468259,Магазин 3
